id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2025-09-15 18:00:00;52295.812
N;NORTE;2025-09-15 19:00:00;9383.365
NE;NORDESTE;2025-09-15 19:00:00;14306.606
S;SUL;2025-09-15 19:00:00;16818.11399999
SE;SUDESTE;2025-09-15 19:00:00;52716.991
N;NORTE;2025-09-15 20:00:00;9545.686
NE;NORDESTE;2025-09-15 20:00:00;14185.542
S;SUL;2025-09-15 20:00:00;16080.68299999
SE;SUDESTE;2025-09-15 20:00:00;52099.663
N;NORTE;2025-09-15 21:00:00;9821.346
NE;NORDESTE;2025-09-15 21:00:00;14600.38999999
S;SUL;2025-09-15 21:00:00;15280.438
SE;SUDESTE;2025-09-15 21:00:00;50894.90199999
N;NORTE;2025-09-15 22:00:00;9939.371
NE;NORDESTE;2025-09-15 22:00:00;14588.65099999
S;SUL;2025-09-15 22:00:00;14030.388
SE;SUDESTE;2025-09-15 22:00:00;48375.10699999
N;NORTE;2025-09-15 23:00:00;9851.548
NE;NORDESTE;2025-09-15 23:00:00;14117.966
S;SUL;2025-09-15 23:00:00;12541.121
SE;SUDESTE;2025-09-15 23:00:00;44984.726
N;NORTE;2025-09-16 00:00:00;9610.555
NE;NORDESTE;2025-09-16 00:00:00;13176.099
S;SUL;2025-09-16 00:00:00;11312.221
SE;SUDESTE;2025-09-16 00:00:00;40703.526
N;NORTE;2025-09-16 01:00:00;9304.212
NE;NORDESTE;2025-09-16 01:00:00;12654.651
S;SUL;2025-09-16 01:00:00;10636.953
SE;SUDESTE;2025-09-16 01:00:00;38592.329
N;NORTE;2025-09-16 02:00:00;9039.33
NE;NORDESTE;2025-09-16 02:00:00;12500.23499999
S;SUL;2025-09-16 02:00:00;10261.481
SE;SUDESTE;2025-09-16 02:00:00;37404.225
N;NORTE;2025-09-16 03:00:00;8844.652
NE;NORDESTE;2025-09-16 03:00:00;12242.785
S;SUL;2025-09-16 03:00:00;10151.697
SE;SUDESTE;2025-09-16 03:00:00;36631.027
N;NORTE;2025-09-16 04:00:00;8711.858
NE;NORDESTE;2025-09-16 04:00:00;12231.18199999
S;SUL;2025-09-16 04:00:00;10340.04499999
SE;SUDESTE;2025-09-16 04:00:00;36805.43699999
N;NORTE;2025-09-16 05:00:00;8592.026
NE;NORDESTE;2025-09-16 05:00:00;12045.848
S;SUL;2025-09-16 05:00:00;11105.992
SE;SUDESTE;2025-09-16 05:00:00;38360.62999999
N;NORTE;2025-09-16 06:00:00;8286.284
NE;NORDESTE;2025-09-16 06:00:00;11940.625
S;SUL;2025-09-16 06:00:00;12601.521
SE;SUDESTE;2025-09-16 06:00:00;40601.231
N;NORTE;2025-09-16 07:00:00;8411.41099999
NE;NORDESTE;2025-09-16 07:00:00;11987.018
S;SUL;2025-09-16 07:00:00;14063.535
SE;SUDESTE;2025-09-16 07:00:00;42393.608
N;NORTE;2025-09-16 08:00:00;8887.305
NE;NORDESTE;2025-09-16 08:00:00;12422.711
S;SUL;2025-09-16 08:00:00;15071.69
SE;SUDESTE;2025-09-16 08:00:00;44155.115
N;NORTE;2025-09-16 09:00:00;9161.60399999
NE;NORDESTE;2025-09-16 09:00:00;12380.80699999
S;SUL;2025-09-16 09:00:00;15117.729
SE;SUDESTE;2025-09-16 09:00:00;45425.792
N;NORTE;2025-09-16 10:00:00;9386.588
NE;NORDESTE;2025-09-16 10:00:00;12732.43099999
S;SUL;2025-09-16 10:00:00;15274.536
SE;SUDESTE;2025-09-16 10:00:00;46774.84
N;NORTE;2025-09-16 11:00:00;9482.187
NE;NORDESTE;2025-09-16 11:00:00;12657.313
S;SUL;2025-09-16 11:00:00;14988.158
SE;SUDESTE;2025-09-16 11:00:00;47512.174
N;NORTE;2025-09-16 12:00:00;9490.68599999
NE;NORDESTE;2025-09-16 12:00:00;12293.542
S;SUL;2025-09-16 12:00:00;13408.025
SE;SUDESTE;2025-09-16 12:00:00;46390.803
N;NORTE;2025-09-16 13:00:00;9810.19299999
NE;NORDESTE;2025-09-16 13:00:00;12542.863
S;SUL;2025-09-16 13:00:00;13482.19899999
SE;SUDESTE;2025-09-16 13:00:00;47297.318
N;NORTE;2025-09-16 14:00:00;10004.924
NE;NORDESTE;2025-09-16 14:00:00;12848.046
S;SUL;2025-09-16 14:00:00;13734.354
SE;SUDESTE;2025-09-16 14:00:00;48443.34
N;NORTE;2025-09-16 15:00:00;9946.11
NE;NORDESTE;2025-09-16 15:00:00;13034.199
S;SUL;2025-09-16 15:00:00;14034.06099999
SE;SUDESTE;2025-09-16 15:00:00;48791.636
N;NORTE;2025-09-16 16:00:00;9745.006
NE;NORDESTE;2025-09-16 16:00:00;13565.54
S;SUL;2025-09-16 16:00:00;14671.944
SE;SUDESTE;2025-09-16 16:00:00;48821.7
N;NORTE;2025-09-16 17:00:00;9369.87199999
NE;NORDESTE;2025-09-16 17:00:00;13878.918
S;SUL;2025-09-16 17:00:00;15209.318
SE;SUDESTE;2025-09-16 17:00:00;48576.494
N;NORTE;2025-09-16 18:00:00;9268.68299999
NE;NORDESTE;2025-09-16 18:00:00;14430.393
S;SUL;2025-09-16 18:00:00;16388.234
SE;SUDESTE;2025-09-16 18:00:00;50982.56999999
N;NORTE;2025-09-16 19:00:00;9500.23299999
NE;NORDESTE;2025-09-16 19:00:00;14257.804
S;SUL;2025-09-16 19:00:00;17019.94999999
SE;SUDESTE;2025-09-16 19:00:00;51037.819
N;NORTE;2025-09-16 20:00:00;9689.64
NE;NORDESTE;2025-09-16 20:00:00;14138.73699999
S;SUL;2025-09-16 20:00:00;16274.088
SE;SUDESTE;2025-09-16 20:00:00;50318.57199999
N;NORTE;2025-09-16 21:00:00;9838.681
NE;NORDESTE;2025-09-16 21:00:00;14553.776
S;SUL;2025-09-16 21:00:00;15490.34199999
SE;SUDESTE;2025-09-16 21:00:00;49270.83099999
N;NORTE;2025-09-16 22:00:00;10052.864
NE;NORDESTE;2025-09-16 22:00:00;14557.56999999
S;SUL;2025-09-16 22:00:00;14343.15099999
SE;SUDESTE;2025-09-16 22:00:00;46619.85299999
N;NORTE;2025-09-16 23:00:00;9952.438
NE;NORDESTE;2025-09-16 23:00:00;14148.30199999
S;SUL;2025-09-16 23:00:00;12915.712
SE;SUDESTE;2025-09-16 23:00:00;43082.068
N;NORTE;2025-09-17 00:00:00;9697.17099999
NE;NORDESTE;2025-09-17 00:00:00;13648.82599999
S;SUL;2025-09-17 00:00:00;11746.68699999
SE;SUDESTE;2025-09-17 00:00:00;39968.23799999
N;NORTE;2025-09-17 01:00:00;9388.636
NE;NORDESTE;2025-09-17 01:00:00;13272.92049999
S;SUL;2025-09-17 01:00:00;10949.893
SE;SUDESTE;2025-09-17 01:00:00;37737.646
N;NORTE;2025-09-17 02:00:00;9174.59499999
NE;NORDESTE;2025-09-17 02:00:00;12937.24599999
S;SUL;2025-09-17 02:00:00;10491.926
SE;SUDESTE;2025-09-17 02:00:00;36480.356
N;NORTE;2025-09-17 03:00:00;8997.518
NE;NORDESTE;2025-09-17 03:00:00;12750.743
S;SUL;2025-09-17 03:00:00;10397.46999999
SE;SUDESTE;2025-09-17 03:00:00;35910.238
N;NORTE;2025-09-17 04:00:00;8791.948
NE;NORDESTE;2025-09-17 04:00:00;12665.2835
S;SUL;2025-09-17 04:00:00;10542.215
SE;SUDESTE;2025-09-17 04:00:00;36219.564
N;NORTE;2025-09-17 05:00:00;8610.679
NE;NORDESTE;2025-09-17 05:00:00;12222.63449999
S;SUL;2025-09-17 05:00:00;11399.195
SE;SUDESTE;2025-09-17 05:00:00;37994.199
N;NORTE;2025-09-17 06:00:00;8269.6
NE;NORDESTE;2025-09-17 06:00:00;12263.58899999
S;SUL;2025-09-17 06:00:00;12748.87699999
SE;SUDESTE;2025-09-17 06:00:00;40641.492
N;NORTE;2025-09-17 07:00:00;8390.163
NE;NORDESTE;2025-09-17 07:00:00;12174.82949999
S;SUL;2025-09-17 07:00:00;14003.676
SE;SUDESTE;2025-09-17 07:00:00;42768.754
N;NORTE;2025-09-17 08:00:00;8890.492
NE;NORDESTE;2025-09-17 08:00:00;12489.24399999
S;SUL;2025-09-17 08:00:00;14474.19699999
SE;SUDESTE;2025-09-17 08:00:00;44269.335
N;NORTE;2025-09-17 09:00:00;9103.506
NE;NORDESTE;2025-09-17 09:00:00;12510.07049999
S;SUL;2025-09-17 09:00:00;14342.94899999
SE;SUDESTE;2025-09-17 09:00:00;44806.275
N;NORTE;2025-09-17 10:00:00;9279.829
NE;NORDESTE;2025-09-17 10:00:00;12726.2175
S;SUL;2025-09-17 10:00:00;14660.319
SE;SUDESTE;2025-09-17 10:00:00;45494.401
N;NORTE;2025-09-17 11:00:00;9403.296
NE;NORDESTE;2025-09-17 11:00:00;12710.25049999
S;SUL;2025-09-17 11:00:00;14616.245
SE;SUDESTE;2025-09-17 11:00:00;45786.414
N;NORTE;2025-09-17 12:00:00;9203.94699999
NE;NORDESTE;2025-09-17 12:00:00;12230.71549999
S;SUL;2025-09-17 12:00:00;13333.068
SE;SUDESTE;2025-09-17 12:00:00;44611.505
N;NORTE;2025-09-17 13:00:00;9530.026
NE;NORDESTE;2025-09-17 13:00:00;12547.785
S;SUL;2025-09-17 13:00:00;13977.168
SE;SUDESTE;2025-09-17 13:00:00;45409.634
N;NORTE;2025-09-17 14:00:00;9704.289
NE;NORDESTE;2025-09-17 14:00:00;12946.87
S;SUL;2025-09-17 14:00:00;14341.755
SE;SUDESTE;2025-09-17 14:00:00;46349.81399999
N;NORTE;2025-09-17 15:00:00;9602.71999999
NE;NORDESTE;2025-09-17 15:00:00;13735.61749999
S;SUL;2025-09-17 15:00:00;14491.778
SE;SUDESTE;2025-09-17 15:00:00;47105.015
N;NORTE;2025-09-17 16:00:00;9500.65599999
NE;NORDESTE;2025-09-17 16:00:00;14214.477
S;SUL;2025-09-17 16:00:00;15141.767
SE;SUDESTE;2025-09-17 16:00:00;47867.336
N;NORTE;2025-09-17 17:00:00;9076.255
NE;NORDESTE;2025-09-17 17:00:00;14330.28599999
S;SUL;2025-09-17 17:00:00;15562.88599999
SE;SUDESTE;2025-09-17 17:00:00;48141.879
N;NORTE;2025-09-17 18:00:00;9004.27199999
NE;NORDESTE;2025-09-17 18:00:00;14778.59849999
S;SUL;2025-09-17 18:00:00;16578.93
SE;SUDESTE;2025-09-17 18:00:00;50960.08
N;NORTE;2025-09-17 19:00:00;9292.58399999
NE;NORDESTE;2025-09-17 19:00:00;14607.84499999
S;SUL;2025-09-17 19:00:00;17164.822
SE;SUDESTE;2025-09-17 19:00:00;51110.77399999
N;NORTE;2025-09-17 20:00:00;9477.901
NE;NORDESTE;2025-09-17 20:00:00;14500.48999999
S;SUL;2025-09-17 20:00:00;16366.80699999
SE;SUDESTE;2025-09-17 20:00:00;50455.18299999
N;NORTE;2025-09-17 21:00:00;9635.01299999
NE;NORDESTE;2025-09-17 21:00:00;14851.788
S;SUL;2025-09-17 21:00:00;15593.919
SE;SUDESTE;2025-09-17 21:00:00;49299.016
N;NORTE;2025-09-17 22:00:00;9796.49099999
NE;NORDESTE;2025-09-17 22:00:00;14780.884
S;SUL;2025-09-17 22:00:00;14464.321
SE;SUDESTE;2025-09-17 22:00:00;46781.033
N;NORTE;2025-09-17 23:00:00;9687.60299999
NE;NORDESTE;2025-09-17 23:00:00;14289.16749999
S;SUL;2025-09-17 23:00:00;13081.981
SE;SUDESTE;2025-09-17 23:00:00;43334.01399999
N;NORTE;2025-09-18 00:00:00;9461.178
NE;NORDESTE;2025-09-18 00:00:00;13554.253
S;SUL;2025-09-18 00:00:00;11859.794
SE;SUDESTE;2025-09-18 00:00:00;40204.58999999
N;NORTE;2025-09-18 01:00:00;9206.338
NE;NORDESTE;2025-09-18 01:00:00;13089.478
S;SUL;2025-09-18 01:00:00;11155.015
SE;SUDESTE;2025-09-18 01:00:00;37791.3
N;NORTE;2025-09-18 02:00:00;8919.78899999
NE;NORDESTE;2025-09-18 02:00:00;12785.761
S;SUL;2025-09-18 02:00:00;10635.21999999
SE;SUDESTE;2025-09-18 02:00:00;36421.788
N;NORTE;2025-09-18 03:00:00;8708.42399999
NE;NORDESTE;2025-09-18 03:00:00;12583.54599999
S;SUL;2025-09-18 03:00:00;10478.89
SE;SUDESTE;2025-09-18 03:00:00;35834.04999999
N;NORTE;2025-09-18 04:00:00;8513.967
NE;NORDESTE;2025-09-18 04:00:00;12488.622
S;SUL;2025-09-18 04:00:00;10605.07599999
SE;SUDESTE;2025-09-18 04:00:00;36079.46899999
N;NORTE;2025-09-18 05:00:00;8383.346
NE;NORDESTE;2025-09-18 05:00:00;12283.989
S;SUL;2025-09-18 05:00:00;11379.705
SE;SUDESTE;2025-09-18 05:00:00;37778.244
N;NORTE;2025-09-18 06:00:00;8074.719
NE;NORDESTE;2025-09-18 06:00:00;12217.044
S;SUL;2025-09-18 06:00:00;12772.335
SE;SUDESTE;2025-09-18 06:00:00;40172.05199999
N;NORTE;2025-09-18 07:00:00;8193.54799999
NE;NORDESTE;2025-09-18 07:00:00;12374.983
S;SUL;2025-09-18 07:00:00;13906.316
SE;SUDESTE;2025-09-18 07:00:00;41783.57499999
N;NORTE;2025-09-18 08:00:00;8686.438
NE;NORDESTE;2025-09-18 08:00:00;12729.49499999
S;SUL;2025-09-18 08:00:00;14260.26099999
SE;SUDESTE;2025-09-18 08:00:00;43065.036
N;NORTE;2025-09-18 09:00:00;8736.757
NE;NORDESTE;2025-09-18 09:00:00;12906.387
S;SUL;2025-09-18 09:00:00;14055.872
SE;SUDESTE;2025-09-18 09:00:00;43971.93499999
N;NORTE;2025-09-18 10:00:00;9069.039
NE;NORDESTE;2025-09-18 10:00:00;13051.04
S;SUL;2025-09-18 10:00:00;14333.879
SE;SUDESTE;2025-09-18 10:00:00;44983.32
N;NORTE;2025-09-18 11:00:00;9241.665
NE;NORDESTE;2025-09-18 11:00:00;12992.98
S;SUL;2025-09-18 11:00:00;14519.353
SE;SUDESTE;2025-09-18 11:00:00;45709.903
N;NORTE;2025-09-18 12:00:00;9310.441
NE;NORDESTE;2025-09-18 12:00:00;12657.48799999
S;SUL;2025-09-18 12:00:00;13381.494
SE;SUDESTE;2025-09-18 12:00:00;45431.136
N;NORTE;2025-09-18 13:00:00;9673.998
NE;NORDESTE;2025-09-18 13:00:00;13042.093
S;SUL;2025-09-18 13:00:00;13961.144
SE;SUDESTE;2025-09-18 13:00:00;46401.781
N;NORTE;2025-09-18 14:00:00;10043.66599999
NE;NORDESTE;2025-09-18 14:00:00;13530.27699999
S;SUL;2025-09-18 14:00:00;14431.48
SE;SUDESTE;2025-09-18 14:00:00;47340.57099999
N;NORTE;2025-09-18 15:00:00;9956.5
NE;NORDESTE;2025-09-18 15:00:00;13811.97299999
S;SUL;2025-09-18 15:00:00;14893.89
SE;SUDESTE;2025-09-18 15:00:00;47574.236
N;NORTE;2025-09-18 16:00:00;9626.927
NE;NORDESTE;2025-09-18 16:00:00;14411.901
S;SUL;2025-09-18 16:00:00;15494.238
SE;SUDESTE;2025-09-18 16:00:00;47988.903
N;NORTE;2025-09-18 17:00:00;9147.84
NE;NORDESTE;2025-09-18 17:00:00;14489.127
S;SUL;2025-09-18 17:00:00;15710.30499999
SE;SUDESTE;2025-09-18 17:00:00;47923.389
N;NORTE;2025-09-18 18:00:00;8999.052
NE;NORDESTE;2025-09-18 18:00:00;15053.40799999
S;SUL;2025-09-18 18:00:00;16729.852
SE;SUDESTE;2025-09-18 18:00:00;50982.6
N;NORTE;2025-09-18 19:00:00;9259.46899999
NE;NORDESTE;2025-09-18 19:00:00;14782.72999999
S;SUL;2025-09-18 19:00:00;17247.751
SE;SUDESTE;2025-09-18 19:00:00;51244.21199999
N;NORTE;2025-09-18 20:00:00;9438.616
NE;NORDESTE;2025-09-18 20:00:00;14610.264
S;SUL;2025-09-18 20:00:00;16416.728
SE;SUDESTE;2025-09-18 20:00:00;50294.121
N;NORTE;2025-09-18 21:00:00;9652.97599999
NE;NORDESTE;2025-09-18 21:00:00;15136.27799999
S;SUL;2025-09-18 21:00:00;15718.646
SE;SUDESTE;2025-09-18 21:00:00;49328.88299999
N;NORTE;2025-09-18 22:00:00;9755.203
NE;NORDESTE;2025-09-18 22:00:00;14860.42099999
S;SUL;2025-09-18 22:00:00;14614.63199999
SE;SUDESTE;2025-09-18 22:00:00;46559.001
N;NORTE;2025-09-18 23:00:00;9702.952
NE;NORDESTE;2025-09-18 23:00:00;14196.223
S;SUL;2025-09-18 23:00:00;13228.492
SE;SUDESTE;2025-09-18 23:00:00;43390.43599999
N;NORTE;2025-09-19 00:00:00;9522.019
NE;NORDESTE;2025-09-19 00:00:00;13870.69499999
S;SUL;2025-09-19 00:00:00;12053.072
SE;SUDESTE;2025-09-19 00:00:00;40274.21299999
N;NORTE;2025-09-19 01:00:00;9332.31499999
NE;NORDESTE;2025-09-19 01:00:00;13533.05199999
S;SUL;2025-09-19 01:00:00;11279.024
SE;SUDESTE;2025-09-19 01:00:00;38140.583
N;NORTE;2025-09-19 02:00:00;9096.527
NE;NORDESTE;2025-09-19 02:00:00;13342.22699999
S;SUL;2025-09-19 02:00:00;10787.114
SE;SUDESTE;2025-09-19 02:00:00;36955.261
N;NORTE;2025-09-19 03:00:00;8937.921
NE;NORDESTE;2025-09-19 03:00:00;13079.79199999
S;SUL;2025-09-19 03:00:00;10719.536
SE;SUDESTE;2025-09-19 03:00:00;36358.67799999
N;NORTE;2025-09-19 04:00:00;8777.09799999
NE;NORDESTE;2025-09-19 04:00:00;13043.96399999
S;SUL;2025-09-19 04:00:00;10777.375
SE;SUDESTE;2025-09-19 04:00:00;36601.54599999
N;NORTE;2025-09-19 05:00:00;8595.403
NE;NORDESTE;2025-09-19 05:00:00;12763.144
S;SUL;2025-09-19 05:00:00;11521.331
SE;SUDESTE;2025-09-19 05:00:00;38271.734
N;NORTE;2025-09-19 06:00:00;8363.214
NE;NORDESTE;2025-09-19 06:00:00;12499.537
S;SUL;2025-09-19 06:00:00;12854.471
SE;SUDESTE;2025-09-19 06:00:00;40617.091
N;NORTE;2025-09-19 07:00:00;8482.188
NE;NORDESTE;2025-09-19 07:00:00;12712.45
S;SUL;2025-09-19 07:00:00;14182.25
SE;SUDESTE;2025-09-19 07:00:00;42831.62899999
N;NORTE;2025-09-19 08:00:00;8879.053
NE;NORDESTE;2025-09-19 08:00:00;13117.289
S;SUL;2025-09-19 08:00:00;14659.29599999
SE;SUDESTE;2025-09-19 08:00:00;45017.266
N;NORTE;2025-09-19 09:00:00;9177.916
NE;NORDESTE;2025-09-19 09:00:00;13226.015
S;SUL;2025-09-19 09:00:00;14501.185
SE;SUDESTE;2025-09-19 09:00:00;46374.022
N;NORTE;2025-09-19 10:00:00;9382.194
NE;NORDESTE;2025-09-19 10:00:00;13388.437
S;SUL;2025-09-19 10:00:00;14957.533
SE;SUDESTE;2025-09-19 10:00:00;47645.95099999
N;NORTE;2025-09-19 11:00:00;9449.22899999
NE;NORDESTE;2025-09-19 11:00:00;13365.95899999
S;SUL;2025-09-19 11:00:00;15251.678
SE;SUDESTE;2025-09-19 11:00:00;47953.55499999
N;NORTE;2025-09-19 12:00:00;9507.137
NE;NORDESTE;2025-09-19 12:00:00;12754.736
S;SUL;2025-09-19 12:00:00;14234.408
SE;SUDESTE;2025-09-19 12:00:00;47389.914
N;NORTE;2025-09-19 13:00:00;9701.034
NE;NORDESTE;2025-09-19 13:00:00;13113.14999999
S;SUL;2025-09-19 13:00:00;14706.796
SE;SUDESTE;2025-09-19 13:00:00;48740.856
N;NORTE;2025-09-19 14:00:00;9846.45799999
NE;NORDESTE;2025-09-19 14:00:00;13550.281
S;SUL;2025-09-19 14:00:00;14991.401
SE;SUDESTE;2025-09-19 14:00:00;49609.119
N;NORTE;2025-09-19 15:00:00;9841.897
NE;NORDESTE;2025-09-19 15:00:00;14017.559
S;SUL;2025-09-19 15:00:00;14888.29599999
SE;SUDESTE;2025-09-19 15:00:00;49522.14
N;NORTE;2025-09-19 16:00:00;9573.435
NE;NORDESTE;2025-09-19 16:00:00;14431.59299999
S;SUL;2025-09-19 16:00:00;15358.859
SE;SUDESTE;2025-09-19 16:00:00;49137.49499999
N;NORTE;2025-09-19 17:00:00;9187.492
NE;NORDESTE;2025-09-19 17:00:00;14520.528
S;SUL;2025-09-19 17:00:00;15766.25899999
SE;SUDESTE;2025-09-19 17:00:00;48894.148
N;NORTE;2025-09-19 18:00:00;9125.50799999
NE;NORDESTE;2025-09-19 18:00:00;15075.219
S;SUL;2025-09-19 18:00:00;16680.34799999
SE;SUDESTE;2025-09-19 18:00:00;51678.09599999
N;NORTE;2025-09-19 19:00:00;9238.376
NE;NORDESTE;2025-09-19 19:00:00;14792.498
S;SUL;2025-09-19 19:00:00;17131.82899999
SE;SUDESTE;2025-09-19 19:00:00;51309.18799999
N;NORTE;2025-09-19 20:00:00;9375.181
NE;NORDESTE;2025-09-19 20:00:00;14269.614
S;SUL;2025-09-19 20:00:00;16183.81
SE;SUDESTE;2025-09-19 20:00:00;50030.142
N;NORTE;2025-09-19 21:00:00;9523.0
NE;NORDESTE;2025-09-19 21:00:00;14445.31599999
S;SUL;2025-09-19 21:00:00;15349.757
SE;SUDESTE;2025-09-19 21:00:00;49048.91
N;NORTE;2025-09-19 22:00:00;9656.309
NE;NORDESTE;2025-09-19 22:00:00;14468.25299999
S;SUL;2025-09-19 22:00:00;14394.99
SE;SUDESTE;2025-09-19 22:00:00;47130.7
N;NORTE;2025-09-19 23:00:00;9623.99199999
NE;NORDESTE;2025-09-19 23:00:00;14294.247
S;SUL;2025-09-19 23:00:00;13224.97399999
SE;SUDESTE;2025-09-19 23:00:00;44568.90899999
N;NORTE;2025-09-20 00:00:00;9502.528
NE;NORDESTE;2025-09-20 00:00:00;14073.555
S;SUL;2025-09-20 00:00:00;12293.24099999
SE;SUDESTE;2025-09-20 00:00:00;41758.64699999
N;NORTE;2025-09-20 01:00:00;9268.312
NE;NORDESTE;2025-09-20 01:00:00;13622.185
S;SUL;2025-09-20 01:00:00;11582.908
SE;SUDESTE;2025-09-20 01:00:00;39438.33
N;NORTE;2025-09-20 02:00:00;9018.838
NE;NORDESTE;2025-09-20 02:00:00;13338.222
S;SUL;2025-09-20 02:00:00;11072.333
SE;SUDESTE;2025-09-20 02:00:00;38017.286
N;NORTE;2025-09-20 03:00:00;8908.406
NE;NORDESTE;2025-09-20 03:00:00;13123.605
S;SUL;2025-09-20 03:00:00;10743.589
SE;SUDESTE;2025-09-20 03:00:00;37277.69
N;NORTE;2025-09-20 04:00:00;8742.001
NE;NORDESTE;2025-09-20 04:00:00;13047.64899999
S;SUL;2025-09-20 04:00:00;10527.88999999
SE;SUDESTE;2025-09-20 04:00:00;37125.79499999
N;NORTE;2025-09-20 05:00:00;8618.91499999
NE;NORDESTE;2025-09-20 05:00:00;12711.74
S;SUL;2025-09-20 05:00:00;10598.724
SE;SUDESTE;2025-09-20 05:00:00;37357.043
N;NORTE;2025-09-20 06:00:00;8318.94299999
NE;NORDESTE;2025-09-20 06:00:00;12270.17099999
S;SUL;2025-09-20 06:00:00;10781.774
SE;SUDESTE;2025-09-20 06:00:00;37963.365
N;NORTE;2025-09-20 07:00:00;8265.867
NE;NORDESTE;2025-09-20 07:00:00;11986.231
S;SUL;2025-09-20 07:00:00;11518.45299999
SE;SUDESTE;2025-09-20 07:00:00;39533.82099999
N;NORTE;2025-09-20 08:00:00;8433.391
NE;NORDESTE;2025-09-20 08:00:00;11977.58599999
S;SUL;2025-09-20 08:00:00;11937.334
SE;SUDESTE;2025-09-20 08:00:00;40622.53
N;NORTE;2025-09-20 09:00:00;8582.80699999
NE;NORDESTE;2025-09-20 09:00:00;11872.782
S;SUL;2025-09-20 09:00:00;12130.578
SE;SUDESTE;2025-09-20 09:00:00;41472.517
N;NORTE;2025-09-20 10:00:00;8689.52
NE;NORDESTE;2025-09-20 10:00:00;12042.81099999
S;SUL;2025-09-20 10:00:00;12557.93699999
SE;SUDESTE;2025-09-20 10:00:00;42150.477
N;NORTE;2025-09-20 11:00:00;8755.15
NE;NORDESTE;2025-09-20 11:00:00;12023.44799999
S;SUL;2025-09-20 11:00:00;12963.295
SE;SUDESTE;2025-09-20 11:00:00;42911.333
N;NORTE;2025-09-20 12:00:00;8799.741
NE;NORDESTE;2025-09-20 12:00:00;11743.57599999
S;SUL;2025-09-20 12:00:00;12649.607
SE;SUDESTE;2025-09-20 12:00:00;42662.27
N;NORTE;2025-09-20 13:00:00;8928.939
NE;NORDESTE;2025-09-20 13:00:00;11663.048
S;SUL;2025-09-20 13:00:00;12420.541
SE;SUDESTE;2025-09-20 13:00:00;41990.57099999
N;NORTE;2025-09-20 14:00:00;9015.76399999
NE;NORDESTE;2025-09-20 14:00:00;11625.91399999
S;SUL;2025-09-20 14:00:00;12208.357
SE;SUDESTE;2025-09-20 14:00:00;41734.156
N;NORTE;2025-09-20 15:00:00;9018.885
NE;NORDESTE;2025-09-20 15:00:00;12125.06199999
S;SUL;2025-09-20 15:00:00;12290.641
SE;SUDESTE;2025-09-20 15:00:00;41981.59199999
N;NORTE;2025-09-20 16:00:00;8993.754
NE;NORDESTE;2025-09-20 16:00:00;13036.855
S;SUL;2025-09-20 16:00:00;12840.256
SE;SUDESTE;2025-09-20 16:00:00;43225.279
N;NORTE;2025-09-20 17:00:00;8793.55699999
NE;NORDESTE;2025-09-20 17:00:00;13936.881
S;SUL;2025-09-20 17:00:00;13758.364
SE;SUDESTE;2025-09-20 17:00:00;45679.32199999
N;NORTE;2025-09-20 18:00:00;8979.26399999
NE;NORDESTE;2025-09-20 18:00:00;14984.866
S;SUL;2025-09-20 18:00:00;15017.192
SE;SUDESTE;2025-09-20 18:00:00;49870.50399999
N;NORTE;2025-09-20 19:00:00;9245.668
NE;NORDESTE;2025-09-20 19:00:00;14761.424
S;SUL;2025-09-20 19:00:00;15072.48
SE;SUDESTE;2025-09-20 19:00:00;49731.289
N;NORTE;2025-09-20 20:00:00;9443.427
NE;NORDESTE;2025-09-20 20:00:00;14575.665
S;SUL;2025-09-20 20:00:00;14143.14099999
SE;SUDESTE;2025-09-20 20:00:00;48142.812
N;NORTE;2025-09-20 21:00:00;9483.95899999
NE;NORDESTE;2025-09-20 21:00:00;14595.84299999
S;SUL;2025-09-20 21:00:00;13320.979
SE;SUDESTE;2025-09-20 21:00:00;46684.268
N;NORTE;2025-09-20 22:00:00;9551.89799999
NE;NORDESTE;2025-09-20 22:00:00;14464.573
S;SUL;2025-09-20 22:00:00;12476.447
SE;SUDESTE;2025-09-20 22:00:00;44848.298
N;NORTE;2025-09-20 23:00:00;9529.393
NE;NORDESTE;2025-09-20 23:00:00;14173.69799999
S;SUL;2025-09-20 23:00:00;11705.63699999
SE;SUDESTE;2025-09-20 23:00:00;42798.46399999
N;NORTE;2025-09-21 00:00:00;9391.753
NE;NORDESTE;2025-09-21 00:00:00;13771.02099999
S;SUL;2025-09-21 00:00:00;10923.13899999
SE;SUDESTE;2025-09-21 00:00:00;40506.259
N;NORTE;2025-09-21 01:00:00;9213.898
NE;NORDESTE;2025-09-21 01:00:00;13391.554
S;SUL;2025-09-21 01:00:00;10261.123
SE;SUDESTE;2025-09-21 01:00:00;38543.853
N;NORTE;2025-09-21 02:00:00;9038.34899999
NE;NORDESTE;2025-09-21 02:00:00;13083.796
S;SUL;2025-09-21 02:00:00;9887.218
SE;SUDESTE;2025-09-21 02:00:00;37105.084
N;NORTE;2025-09-21 03:00:00;8867.516
NE;NORDESTE;2025-09-21 03:00:00;12860.544
S;SUL;2025-09-21 03:00:00;9661.406
SE;SUDESTE;2025-09-21 03:00:00;36148.986
N;NORTE;2025-09-21 04:00:00;8714.27199999
NE;NORDESTE;2025-09-21 04:00:00;12682.051
